"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.672372430E-1,4.941178858E-1,2.258525372E0,1.215793228E1,1.237579923E1
8.697995350E-1,4.649553597E-1,2.201845407E0,1.218156052E1,1.238768434E1
8.723617750E-1,4.420739710E-1,2.145165443E0,1.220249844E1,1.239750508E1
8.749242750E-1,4.245764613E-1,2.088634968E0,1.221356487E1,1.239813809E1
8.774864100E-1,4.069294035E-1,2.031955004E0,1.221386433E1,1.238841856E1
8.800480770E-1,3.868895173E-1,1.977817416E0,1.220474148E1,1.237001050E1
8.826099000E-1,3.575774431E-1,1.918744683E0,1.217557907E1,1.233102463E1
8.851718270E-1,3.263211846E-1,1.875673890E0,1.214177990E1,1.229013658E1
8.877339100E-1,2.869891524E-1,1.838136435E0,1.209093285E1,1.223322384E1
8.902959410E-1,2.361416817E-1,1.807777524E0,1.202243805E1,1.215988648E1
8.928577640E-1,1.772184223E-1,1.788485408E0,1.193644619E1,1.207099143E1
8.954194310E-1,9.960123897E-2,1.779063582E0,1.132612705E1,1.146543247E1
8.979814100E-1,1.495514158E-2,1.770838261E0,1.128185940E1,1.142000189E1
9.005434930E-1,-6.028417349E-1,1.756780505E0,1.121949673E1,1.137219428E1
9.031054720E-1,-6.314060688E-1,1.753041744E0,1.115683460E1,1.131135656E1
9.056676080E-1,-6.611667871E-1,1.742872238E0,1.108789158E1,1.124349078E1
9.082295870E-1,-6.892824769E-1,1.726870179E0,1.102268696E1,1.117840860E1
9.107914620E-1,-7.139584422E-1,1.705783486E0,1.096346474E1,1.111831790E1
9.133532330E-1,-7.256234884E-1,1.680210114E0,1.090693474E1,1.105942407E1
9.159149000E-1,-7.287640572E-1,1.653290868E0,1.085055351E1,1.099995360E1
9.184763060E-1,-7.190431952E-1,1.613211155E0,1.079656506E1,1.094007726E1
9.210374000E-1,-6.876373887E-1,1.577169180E0,1.075813103E1,1.089484699E1
9.235987540E-1,-6.408278346E-1,1.536192179E0,1.072448158E1,1.085288220E1
9.261601600E-1,-5.781657696E-1,1.495813251E0,1.069756222E1,1.081709621E1
9.287212540E-1,-5.041378140E-1,1.453340650E0,1.067183971E1,1.078213879E1
9.312821390E-1,-4.224827588E-1,1.416251898E0,1.064701366E1,1.074910048E1
9.338430770E-1,-3.340978622E-1,1.381555915E0,1.062308598E1,1.071775507E1
9.364039620E-1,2.594717145E-1,1.339532018E0,1.059033394E1,1.067786704E1
9.389651600E-1,2.907279432E-1,1.304237843E0,1.056565762E1,1.064982065E1
9.415268790E-1,3.326023519E-1,1.273430347E0,1.054172993E1,1.062357374E1
9.440881810E-1,3.716352582E-1,1.244267821E0,1.050897789E1,1.058890606E1
9.466489620E-1,4.084249139E-1,1.223629713E0,1.046844959E1,1.054763089E1
9.492100560E-1,4.407280087E-1,1.210469127E0,1.042358398E1,1.050288435E1
9.517713580E-1,4.666004181E-1,1.199103236E0,1.037483025E1,1.045431333E1
9.543325040E-1,4.704887569E-1,1.184746265E0,1.031575775E1,1.039422154E1
9.568935450E-1,4.610670209E-1,1.180708408E0,1.026311588E1,1.034109292E1
9.594547430E-1,4.289134443E-1,1.170239806E0,1.020763206E1,1.028344205E1
9.620162020E-1,3.696911037E-1,1.156331539E0,1.015439129E1,1.022670214E1
9.645776600E-1,2.893819809E-1,1.137188911E0,1.010548782E1,1.017338806E1
9.671388580E-1,1.881356835E-1,1.113260746E0,1.006286621E1,1.012600716E1
9.697000560E-1,-5.358427167E-1,1.085294604E0,1.002817059E1,1.010095031E1
9.722613060E-1,-6.077769399E-1,1.049252748E0,9.995568275E0,1.006884846E1
9.748223470E-1,-7.027420998E-1,1.019043326E0,9.983005524E0,1.005945799E1
9.773835450E-1,-1.365254879E0,9.856933951E-1,9.986445427E0,1.012741846E1
9.799454200E-1,-1.432253957E0,9.517452121E-1,1.000633526E1,1.015302495E1
9.825071910E-1,-1.517199159E0,9.173483849E-1,1.005015373E1,1.020534230E1
9.850684930E-1,-1.615304828E0,8.778668046E-1,1.011745262E1,1.028312731E1
9.876295350E-1,-2.267049789E0,8.338986635E-1,1.020748234E1,1.048940405E1
9.901907330E-1,-2.297259331E0,7.766205072E-1,1.085788155E1,1.112538231E1
9.927520350E-1,-2.315205574E0,7.254739404E-1,1.092667484E1,1.119279735E1
9.953132850E-1,-2.325973272E0,6.785147786E-1,1.103001499E1,1.129299627E1
9.978743270E-1,-2.320738792E0,6.326025128E-1,1.175638676E1,1.199994350E1
1.000435420E0,-2.299502611E0,5.854938030E-1,1.183774185E1,1.207322026E1
1.002996722E0,-2.251945257E0,5.371887088E-1,1.195199966E1,1.217415809E1
1.005558077E0,-2.183899403E0,4.879862666E-1,1.272368526E1,1.291896722E1
1.008119275E0,-2.100000858E0,4.307080805E-1,1.278754330E1,1.296598537E1
1.010680316E0,-1.464407444E0,3.773182333E-1,1.288086319E1,1.296932900E1
1.013241566E0,-1.411615849E0,3.355933726E-1,1.298420334E1,1.306502272E1
1.015802712E0,-1.345962763E0,3.014956415E-1,1.367827129E1,1.374764056E1
1.018363650E0,-1.274028540E0,2.766701281E-1,1.371565914E1,1.377748166E1
1.020924795E0,-1.196710467E0,2.573779821E-1,1.375558949E1,1.380994574E1
1.023486202E0,-1.114457130E0,2.454138696E-1,1.379073429E1,1.383786815E1
1.026047764E0,-1.044616580E0,2.353939265E-1,1.380269814E1,1.384417242E1
1.028609431E0,-9.725328684E-1,2.374876440E-1,1.380254841E1,1.383880642E1
1.031170941E0,-9.116654396E-1,2.419741899E-1,1.377877045E1,1.381101736E1
1.033732139E0,-8.630611897E-1,2.482553422E-1,1.372911930E1,1.375846002E1
1.036293389E0,-8.347960114E-1,2.588734925E-1,1.364761353E1,1.367557146E1
1.038854795E0,-8.219345808E-1,2.705385089E-1,1.302099323E1,1.304971388E1
1.041416045E0,-8.273184299E-1,2.808575630E-1,1.293963718E1,1.296909971E1
1.043977295E0,-8.531908393E-1,2.807080150E-1,1.281371498E1,1.284515563E1
1.046538545E0,-8.911768794E-1,2.890828848E-1,1.199058342E1,1.202712999E1
1.049099847E0,-9.385846853E-1,2.919243574E-1,1.190833092E1,1.194882866E1
1.051661202E0,-9.895817041E-1,2.896810770E-1,1.180289650E1,1.184785014E1
1.054222400E0,-1.046112180E0,2.781656384E-1,1.110404301E1,1.115667952E1
1.056783858E0,-1.102493048E0,2.611167729E-1,1.105394363E1,1.111185595E1
1.059345941E0,-1.163809061E0,2.439183593E-1,1.099098206E1,1.105511801E1
1.061908025E0,-1.233799219E0,2.196910232E-1,1.091949654E1,1.099117506E1
1.064469587E0,-1.296012521E0,2.117647976E-1,1.085608673E1,1.093522345E1
1.067030837E0,-1.362413406E0,2.122134566E-1,1.080060291E1,1.088826102E1
1.069591775E0,-1.427468300E0,2.175973058E-1,1.075469112E1,1.085119328E1
1.072152504E0,-1.481755376E0,2.295614183E-1,1.072418213E1,1.082849850E1
1.074713233E0,-1.526919961E0,2.448156625E-1,1.070713329E1,1.081823103E1
1.077274275E0,-1.563859105E0,2.656033039E-1,1.070922756E1,1.082606833E1
1.079835681E0,-1.610220075E0,2.817548811E-1,1.072089195E1,1.084480146E1
1.082396879E0,-1.647009730E0,3.068794906E-1,1.075633621E1,1.088602704E1
1.084957608E0,-1.674228072E0,3.312563896E-1,1.080927753E1,1.094318287E1
1.087518337E0,-1.690678716E0,3.480061293E-1,1.087956619E1,1.101564630E1
1.090079431E0,-1.693071604E0,3.508476317E-1,1.096510983E1,1.110059543E1
1.092640368E0,-1.685444474E0,3.439682424E-1,1.105917740E1,1.119215984E1
1.095201045E0,-1.671386600E0,3.354438245E-1,1.170509052E1,1.182857556E1
1.097761827E0,-1.661217093E0,3.092723191E-1,1.173589802E1,1.185692177E1
1.100322712E0,-1.643719554E0,2.831008434E-1,1.178584766E1,1.190328380E1
1.102883389E0,-1.630559087E0,2.530409992E-1,1.183684540E1,1.195130376E1
1.105444222E0,-1.623829246E0,2.198405862E-1,1.188395405E1,1.199639592E1
1.108005160E0,-1.629811287E0,1.882852316E-1,1.192059422E1,1.203296732E1
1.110565941E0,-1.646710634E0,1.537388563E-1,1.194796181E1,1.206188554E1
1.113126775E0,-1.678265929E0,1.188933775E-1,1.195768261E1,1.207546627E1
1.115687868E0,-1.724776506E0,7.432705164E-2,1.194018459E1,1.206434361E1
1.118249170E0,-1.771137357E0,3.678964823E-2,1.190952682E1,1.204056104E1
1.120810681E0,-1.821087599E0,4.037888255E-3,1.186137104E1,1.200035413E1
1.123372243E0,-1.871935010E0,-2.931207791E-2,1.179048443E1,1.193819597E1
1.125933754E0,-1.916202307E0,-5.832505226E-2,1.170479107E1,1.186074901E1
1.128495264E0,-1.945364833E0,-8.359923959E-2,1.108908749E1,1.125874302E1
1.131056775E0,-1.958674908E0,-1.055833027E-1,1.104093266E1,1.121381956E1
1.133618077E0,-1.958076715E0,-1.316052526E-1,1.096810055E1,1.114228944E1
1.136178962E0,-1.929811478E0,-1.410269886E-1,1.089377403E1,1.106428369E1
1.138740056E0,-1.878515363E0,-1.468594968E-1,1.080972576E1,1.097271884E1
1.141301514E0,-1.800150394E0,-1.540379524E-1,1.072193909E1,1.087309739E1
1.143862920E0,-1.697707653E0,-1.579262912E-1,1.008350372E1,1.022664164E1
1.146424118E0,-9.664012194E-1,-1.636092514E-1,1.004596710E1,1.009366902E1
1.148984952E0,-8.986544609E-1,-1.683948934E-1,9.994221687E0,1.003595555E1
1.151545837E0,-8.102695942E-1,-1.770688742E-1,9.930064201E0,9.964640748E0
1.154106775E0,-1.534397453E-1,-1.832004786E-1,9.868149757E0,9.871042792E0
1.156667764E0,-8.958129585E-2,-1.908276081E-1,9.809376717E0,9.811641634E0
1.159228754E0,-4.935196601E-3,-2.069791555E-1,9.753145218E0,9.755342453E0
1.161789795E0,9.332008660E-2,-2.256730795E-1,9.706634521E0,9.709706005E0
1.164351306E0,7.526922822E-1,-2.516950369E-1,9.673134804E0,9.705639237E0
1.166913025E0,7.851449251E-1,-2.836990356E-1,9.653543472E0,9.689573740E0
1.169474535E0,8.042874932E-1,-3.234797120E-1,9.646365166E0,9.685240235E0
1.172036097E0,8.177471161E-1,-3.496512175E-1,9.662965775E0,9.703807185E0
1.174597972E0,8.104191422E-1,-3.723830283E-1,9.696913719E0,9.737842881E0
1.177160160E0,7.849953771E-1,-3.897309899E-1,9.748209953E0,9.787528047E0
1.179722347E0,7.365407348E-1,-4.024428725E-1,9.814760208E0,9.850582240E0
1.182284170E0,6.559324861E-1,-4.109672904E-1,9.889835358E0,9.920079886E0
1.184845785E0,5.473581553E-1,-4.112663865E-1,9.972537041E0,9.996011005E0
1.187407712E0,-2.920739055E-1,-4.111168385E-1,1.005464077E1,1.006727993E1
1.189969743E0,-3.714857101E-1,-3.951148391E-1,1.066152000E1,1.067530450E1
1.192531306E0,-4.743770957E-1,-3.690928817E-1,1.069038391E1,1.070726722E1
1.195092608E0,-1.186989546E0,-3.366402388E-1,1.072283649E1,1.079358575E1
1.197654118E0,-1.249950767E0,-3.008974493E-1,1.075857925E1,1.083512546E1
1.200215629E0,-1.338335633E0,-2.647060156E-1,1.078026390E1,1.086624596E1
1.202777035E0,-1.966601133E0,-2.258226424E-1,1.079477024E1,1.097477018E1
1.205338441E0,-2.029711723E0,-1.962114573E-1,1.078370380E1,1.097481190E1
1.207899795E0,-2.095364809E0,-1.686939895E-1,1.075872898E1,1.096217408E1
1.210461097E0,-2.167000055E0,-1.398305744E-1,1.070833015E1,1.092628832E1
1.213022243E0,-2.239233255E0,-1.121635586E-1,1.063325500E1,1.086705380E1
1.215583337E0,-2.302344084E0,-9.242277592E-2,1.053649521E1,1.078550238E1
1.218144275E0,-2.359771729E0,-8.001000434E-2,9.853942871E0,1.013287295E1
1.220704900E0,-2.407478571E0,-7.133602351E-2,9.804591179E0,1.009609083E1
1.223265785E0,-2.456232548E0,-7.298108935E-2,9.732955933E0,1.003836818E1
1.225826879E0,-2.487787724E0,-7.058826834E-2,9.664610863E0,9.979918516E0
1.228387920E0,-2.505584478E0,-6.595217437E-2,9.588190079E0,9.910383053E0
1.230948962E0,-2.511566401E0,-5.937191099E-2,9.506983757E0,9.833322478E0
1.233510212E0,-2.504687071E0,-4.875376076E-2,9.421739578E0,9.749103083E0
1.236071931E0,-2.486591339E0,-4.411766678E-2,8.831459999E0,9.174953328E0
1.238633858E0,-2.458625317E0,-4.232304916E-2,8.806933403E0,9.143779615E0
1.241195577E0,-2.426621199E0,-4.277170449E-2,8.764310837E0,9.094144506E0
1.243756879E0,-2.378016949E0,-4.411766678E-2,8.723632812E0,9.042050676E0
1.246317868E0,-2.323430777E0,-4.995017126E-2,8.678618431E0,8.984388875E0
1.248878754E0,-2.266003132E0,-6.221338734E-2,8.636893272E0,8.929421375E0
1.251439535E0,-2.206032991E0,-7.507480681E-2,8.598159790E0,8.876968489E0
1.254000212E0,-2.150998116E0,-9.586245567E-2,8.559575081E0,8.826228417E0
1.256561202E0,-2.100300074E0,-1.211366430E-1,8.526075363E0,8.781793415E0
1.259122452E0,-2.070090771E0,-1.477568001E-1,8.487341881E0,8.737395497E0
1.261683858E0,-2.042124510E0,-1.622632891E-1,8.459674835E0,8.704177170E0
1.264245212E0,-2.027169466E0,-1.749751568E-1,8.445318222E0,8.686969104E0
1.266806306E0,-2.023430586E0,-1.834995896E-1,8.437541008E0,8.678711984E0
1.269367139E0,-2.024926186E0,-1.860419661E-1,8.442925453E0,8.684349594E0
1.271927764E0,-2.033301115E0,-1.857428551E-1,8.459674835E0,8.702580775E0
1.274488181E0,-2.042872429E0,-1.806581169E-1,8.484051704E0,8.728407555E0
1.277048597E0,-2.050798655E0,-1.805085540E-1,8.517701149E0,8.762967039E0
1.279609014E0,-2.046910286E0,-1.767697781E-1,8.570043564E0,8.812873309E0
1.282169847E0,-2.038385868E0,-1.755733639E-1,8.632855415E0,8.871980364E0
1.284730733E0,-2.018944025E0,-1.745264977E-1,8.699854851E0,8.932752594E0
1.287291358E0,-1.987538338E0,-1.709372699E-1,8.777770996E0,9.001599405E0
1.289851775E0,-1.945364833E0,-1.630110443E-1,8.860322952E0,9.072835265E0
1.292412087E0,-1.891675830E0,-1.486541033E-1,8.947212219E0,9.146209159E0
1.294972191E0,-1.834846258E0,-1.431207061E-1,9.530014038E0,9.706096635E0
1.297531931E0,-1.759771466E0,-1.271187067E-1,9.551699638E0,9.713285786E0
1.300091879E0,-1.669891119E0,-1.154536903E-1,9.573084831E0,9.718323883E0
1.302651983E0,-1.034147978E0,-1.027418226E-1,9.594470978E0,9.650590203E0
1.305212035E0,-9.916754365E-1,-9.376873821E-2,9.615557671E0,9.667014124E0
1.307772035E0,-9.351450205E-1,-9.062815458E-2,9.636494637E0,9.682186662E0
1.310332295E0,-8.617152572E-1,-9.496514499E-2,9.652647018E0,9.691499679E0
1.312892764E0,-7.851449251E-1,-1.129113212E-1,9.659974098E0,9.692486838E0
1.315453077E0,-6.952645183E-1,-1.293619722E-1,9.672536850E0,9.698355344E0
1.318013389E0,-7.881359756E-2,-1.510469317E-1,9.683603287E0,9.685101929E0
1.320574014E0,-5.054837838E-2,-1.745264977E-1,9.698259354E0,9.699961295E0
1.323134587E0,-1.375873014E-2,-1.996511370E-1,9.708877563E0,9.710939884E0
1.325695108E0,2.826521732E-2,-2.240280211E-1,9.720542908E0,9.723165220E0
1.328255785E0,7.462615520E-2,-2.476571500E-1,9.731011391E0,9.734448408E0
1.330816566E0,1.132104248E-1,-2.823530734E-1,9.730861664E0,9.735615470E0
1.333377243E0,1.579262912E-1,-3.088236749E-1,9.739386559E0,9.745561211E0
1.335938181E0,1.947159469E-1,-3.294617534E-1,9.739685059E0,9.747200849E0
1.338499222E0,2.271686047E-1,-3.498007655E-1,9.742527008E0,9.751451105E0
1.341059900E0,2.531905472E-1,-3.626621962E-1,9.745219231E0,9.755251262E0
1.343620368E0,2.762214541E-1,-3.738785386E-1,9.747612000E0,9.758689622E0
1.346180837E0,2.892324328E-1,-3.835993707E-1,9.742676735E0,9.754514536E0
1.348741410E0,2.865405083E-1,-3.988536298E-1,9.726674080E0,9.739064551E0
1.351302295E0,2.808575630E-1,-4.060320854E-1,9.711719513E0,9.724260328E0
1.353863650E0,2.688934505E-1,-4.073780477E-1,9.694072723E0,9.706353926E0
1.356425264E0,2.416750938E-1,-4.012464583E-1,9.671489716E0,9.682825976E0
1.358986983E0,2.036890239E-1,-3.885345757E-1,9.644720078E0,9.654691798E0
1.361548597E0,1.586740464E-1,-3.677469194E-1,9.618997574E0,9.627332423E0
1.364110056E0,1.025922745E-1,-3.445664644E-1,9.594171524E0,9.600905085E0
1.366671410E0,2.976073138E-2,-3.288635612E-1,9.560821533E0,9.566522113E0
1.369232608E0,-4.187439755E-2,-3.064308465E-1,9.542726517E0,9.547737046E0
1.371793806E0,-1.141077280E-1,-2.890828848E-1,9.529416084E0,9.534482702E0
1.374354900E0,-1.915753633E-1,-2.762214541E-1,9.517750740E0,9.523685136E0
1.376916045E0,-2.783151865E-1,-2.670988142E-1,9.507881165E0,9.515703093E0
1.379477347E0,-8.842974901E-1,-2.615654171E-1,9.499206543E0,9.543863131E0
1.382038806E0,-9.106185436E-1,-2.564806640E-1,9.491878510E0,9.538908014E0
1.384600368E0,-9.477072954E-1,-2.564806640E-1,9.471240997E0,9.521992306E0
1.387161670E0,-9.858429432E-1,-2.551347017E-1,9.461968422E0,9.516607927E0
1.389722764E0,-1.023828983E0,-2.513959408E-1,9.449107170E0,9.507736430E0
1.392283702E0,-1.059422255E0,-2.551347017E-1,9.433254242E0,9.495986248E0
1.394844847E0,-1.085593700E0,-2.606681287E-1,9.414710045E0,9.480676494E0
1.397406358E0,-1.103539944E0,-2.702394128E-1,9.393773079E0,9.462230308E0
1.399967816E0,-1.102493048E0,-2.880360186E-1,9.373134613E0,9.442145315E0
1.402529170E0,-1.089182973E0,-3.224328458E-1,9.343523979E0,9.412317612E0
1.405090681E0,-1.049850941E0,-3.511467278E-1,9.318997383E0,9.384519340E0
1.407652400E0,-9.936196208E-1,-3.833002746E-1,9.295368195E0,9.356178115E0
1.410214118E0,-9.204889536E-1,-4.280161560E-1,9.269944191E0,9.325361282E0
1.412775785E0,-8.322536349E-1,-4.742275476E-1,9.250204086E0,9.299667387E0
1.415337295E0,-2.268694937E-1,-5.217849016E-1,9.230761528E0,9.248280253E0
1.417898754E0,-1.773679852E-1,-5.751747489E-1,9.218647957E0,9.238276655E0
1.420460316E0,-1.193420291E-1,-6.358926296E-1,9.203393936E0,9.226107625E0
1.423021775E0,-3.828516230E-2,-6.852445602E-1,9.206086159E0,9.231633020E0
1.425583181E0,4.710869491E-2,-7.307082415E-1,9.210871696E0,9.239930258E0
1.428144431E0,1.338485181E-1,-7.679465413E-1,9.227172852E0,9.260041909E0
1.430705577E0,7.308577895E-1,-7.980063558E-1,9.253494263E0,9.316551042E0
1.433266983E0,7.564310431E-1,-8.146065474E-1,9.286245346E0,9.352546411E0
1.435828493E0,7.836494446E-1,-8.193922043E-1,9.331858635E0,9.400483797E0
1.438389847E0,8.005487323E-1,-8.208877444E-1,9.383902550E0,9.453695681E0
1.440951410E0,8.216354847E-1,-8.063812256E-1,9.450154305E0,9.520018484E0
1.443513025E0,8.449655175E-1,-7.888836861E-1,9.520144463E0,9.590070635E0
1.446074795E0,8.654540181E-1,-7.685447335E-1,9.600751877E0,9.670269296E0
1.448636775E0,8.835497499E-1,-7.482057214E-1,9.680912018E0,9.749898946E0
1.451198545E0,8.995517492E-1,-7.280163169E-1,9.770493507E0,9.838787755E0
1.453759847E0,9.160023928E-1,-7.004988194E-1,1.038380337E1,1.044763760E1
1.456321462E0,9.260223508E-1,-6.810571551E-1,1.040264702E1,1.046596490E1
1.458883129E0,9.361918569E-1,-6.529414654E-1,1.043240738E1,1.049466109E1
1.461444743E0,9.475577474E-1,-6.257231236E-1,1.046590710E1,1.052732665E1
1.464006150E0,9.577272534E-1,-6.019444466E-1,1.049058342E1,1.055139418E1
1.466567400E0,9.690931439E-1,-5.832505226E-1,1.050972557E1,1.057041410E1
1.469128858E0,9.767202735E-1,-5.715855360E-1,1.051959610E1,1.058029275E1
1.471690264E0,9.883853197E-1,-5.638088584E-1,1.050912762E1,1.057055104E1
1.474251931E0,9.868897796E-1,-5.708377361E-1,1.047398281E1,1.053584942E1
1.476813806E0,9.942178130E-1,-5.732305646E-1,1.043270683E1,1.049563882E1
1.479375472E0,1.005583763E0,-5.825027823E-1,1.037512970E1,1.044001075E1
1.481936775E0,1.015603662E0,-5.950650573E-1,1.030334473E1,1.037036479E1
1.484498129E0,1.022183895E0,-6.157031655E-1,1.022393322E1,1.029333575E1
1.487059587E0,1.035194874E0,-6.430711150E-1,1.014736271E1,1.022028076E1
1.489620993E0,1.046710372E0,-6.741777658E-1,1.006839943E1,1.014508676E1
1.492182712E0,1.057029366E0,-7.129116058E-1,9.980612755E0,1.006171879E1
1.494744275E0,1.072433233E0,-7.455137968E-1,9.900453568E0,9.986234761E0
1.497305629E0,1.083500028E0,-7.737790346E-1,9.816105843E0,9.905990118E0
1.499866879E0,1.088584781E0,-7.984549999E-1,9.735198975E0,9.828359288E0
1.502428077E0,1.088435173E0,-8.199903965E-1,9.657282829E0,9.752957860E0
1.504989222E0,1.078863859E0,-8.385347724E-1,9.582057953E0,9.678993874E0
1.507550472E0,1.058524966E0,-8.476574421E-1,9.514012337E0,9.610173203E0
1.510111983E0,1.017099142E0,-8.575277925E-1,9.442826271E0,9.536079518E0
1.512673806E0,9.728319645E-1,-8.624629974E-1,9.389137268E0,9.478720541E0
1.515235420E0,9.197412133E-1,-8.665009141E-1,9.344719887E0,9.429768687E0
1.517796722E0,8.639585376E-1,-8.724829555E-1,9.305986404E0,9.386641243E0
1.520358077E0,8.008478284E-1,-8.798109889E-1,9.274580956E0,9.350576267E0
1.522919327E0,7.290631533E-1,-8.886345029E-1,9.247212410E0,9.318376560E0
1.525480212E0,6.542874575E-1,-9.010472894E-1,9.225827217E0,9.292785704E0
1.528041045E0,5.700899959E-1,-9.186943173E-1,9.207431793E0,9.270695879E0
1.530602139E0,4.906781912E-1,-9.302098155E-1,9.204740524E0,9.264626463E0
1.533163806E0,4.117150605E-1,-9.426225424E-1,9.204889297E0,9.262182979E0
1.535725837E0,3.332005441E-1,-9.581758976E-1,9.214759827E0,9.270432693E0
1.538287660E0,2.549851537E-1,-9.788140059E-1,9.230761528E0,9.286013820E0
1.540848858E0,1.796112508E-1,-9.991530180E-1,9.249605179E0,9.305147120E0
1.543409952E0,1.040877849E-1,-1.019192934E0,9.270991325E0,9.327425618E0
1.545971097E0,2.647059970E-2,-1.050897837E0,9.280412674E0,9.339761579E0
1.548532452E0,-3.768695518E-2,-1.081854939E0,9.299705505E0,9.362497151E0
1.551094170E0,-9.616155922E-2,-1.115952611E0,9.311968803E0,9.379091655E0
1.553656097E0,-1.470090449E-1,-1.152891874E0,9.327521324E0,9.399650280E0
1.556218077E0,-1.867897213E-1,-1.192373395E0,9.341429710E0,9.419073933E0
1.558780108E0,-2.213360965E-1,-1.231555939E0,9.348757744E0,9.432125479E0
1.561342295E0,-2.467598319E-1,-1.265653610E0,9.352945328E0,9.441417043E0
1.563904483E0,-2.709871531E-1,-1.302293777E0,9.345019341E0,9.439215518E0
1.566466358E0,-2.811566591E-1,-1.325773239E0,9.341878891E0,9.439672927E0
1.569028025E0,-2.851945460E-1,-1.343868971E0,9.339336395E0,9.439837077E0
1.571589535E0,-2.813062072E-1,-1.357179046E0,9.332307816E0,9.434672083E0
1.574150889E0,-2.659024298E-1,-1.361366510E0,9.323932648E0,9.426544589E0
1.576712191E0,-2.427219450E-1,-1.360319614E0,9.319147110E0,9.421034245E0
1.579273650E0,-2.080260217E-1,-1.351944804E0,9.315109253E0,9.415003451E0
1.581835472E0,-1.676471382E-1,-1.349103332E0,9.314361572E0,9.413050348E0
1.584397295E0,-1.069292650E-1,-1.333250880E0,9.331708908E0,9.427077114E0
1.586958806E0,-4.172484577E-2,-1.312014580E0,9.354440689E0,9.446093575E0
1.589520108E0,3.454637527E-2,-1.288684487E0,9.391080856E0,9.479150849E0
1.592081410E0,1.157527938E-1,-1.265504122E0,9.439984322E0,9.525135347E0
1.594642764E0,2.014457583E-1,-1.240528941E0,9.502048492E0,9.584801406E0
1.597204483E0,8.018946648E-1,-1.218395352E0,9.570991516E0,9.681497864E0
1.599766306E0,8.309076428E-1,-1.203589797E0,9.643524170E0,9.753798969E0
1.602328077E0,8.816055655E-1,-1.184297681E0,9.734750748E0,9.846073405E0
1.604889483E0,9.429216981E-1,-1.167398334E0,1.035658550E1,1.046474001E1
1.607451045E0,1.013509989E0,-1.154836059E0,1.038769150E1,1.050071347E1
1.610012816E0,1.089781165E0,-1.143769264E0,1.042702389E1,1.054602571E1
1.612574847E0,1.168594718E0,-1.133898854E0,1.047114182E1,1.059698783E1
1.615137295E0,1.249502063E0,-1.127468109E0,1.051944637E1,1.065322448E1
1.617699900E0,1.323230863E0,-1.131206870E0,1.056191921E1,1.070442462E1
1.620262347E0,1.396211982E0,-1.130608678E0,1.061022472E1,1.076125237E1
1.622824535E0,1.457827210E0,-1.132403374E0,1.065254688E1,1.081130670E1
1.625386722E0,1.509572029E0,-1.133749247E0,1.068978596E1,1.085521621E1
1.627949170E0,1.554886103E0,-1.130010486E0,1.071760178E1,1.088859873E1
1.630511358E0,1.592273951E0,-1.129113197E0,1.073734283E1,1.091332965E1
1.633073129E0,1.625175238E0,-1.128066301E0,1.074272728E1,1.092336567E1
1.635635004E0,1.647009730E0,-1.141376376E0,1.072627640E1,1.091184615E1
1.638196879E0,1.670040607E0,-1.153789163E0,1.070369434E1,1.089446362E1
1.640758597E0,1.685444474E0,-1.167099237E0,1.067213821E1,1.086726174E1
1.643320368E0,1.691875219E0,-1.185643673E0,1.062308598E1,1.082211386E1
1.645882139E0,1.688136339E0,-1.211366415E0,1.056356430E1,1.076596970E1
1.648443702E0,1.675424457E0,-1.240977645E0,1.048759174E1,1.069283186E1
1.651005368E0,1.650000811E0,-1.264307618E0,1.039980507E1,1.060551375E1
1.653567139E0,1.601695657E0,-1.296461225E0,9.779017448E0,9.993769206E0
1.656128910E0,1.553689599E0,-1.318295717E0,9.745517731E0,9.956252850E0
1.658690681E0,1.492672682E0,-1.337288737E0,9.699605942E0,9.904482234E0
1.661252243E0,1.422682643E0,-1.353739381E0,9.645318985E0,9.843211597E0
1.663813493E0,1.344915867E0,-1.358375549E0,9.581011772E0,9.769839784E0
1.666374743E0,1.262513041E0,-1.357627749E0,9.517750740E0,9.696631964E0
1.668936202E0,1.173679471E0,-1.349701524E0,9.455388069E0,9.623075457E0
1.671497920E0,5.659025311E-1,-1.347159147E0,9.386744499E0,9.499792405E0
1.674059483E0,5.373382568E-1,-1.333998680E0,9.332905769E0,9.443061738E0
1.676620785E0,5.003990531E-1,-1.319791198E0,9.288339615E0,9.394972103E0
1.679182243E0,4.538885355E-1,-1.297807217E0,9.251849174E0,9.353450247E0
1.681743597E0,4.013960063E-1,-1.273579836E0,9.227172852E0,9.323295725E0
1.684304952E0,3.506980538E-1,-1.245165110E0,9.215357780E0,9.305710306E0
1.686866514E0,3.065803945E-1,-1.222433209E0,9.217152596E0,9.302915482E0
1.689427920E0,2.609672248E-1,-1.214357495E0,9.221340179E0,9.304616205E0
1.691989379E0,2.368894368E-1,-1.205683470E0,9.247960091E0,9.329231216E0
1.694550837E0,2.280659080E-1,-1.205234885E0,9.285946846E0,9.366611661E0
1.697112347E0,2.298605293E-1,-1.216750264E0,9.333503723E0,9.415285913E0
1.699674014E0,2.507977188E-1,-1.240977645E0,9.391978264E0,9.476928865E0
